"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"666" "regulation of histone H3-K27 methylation (GO:0061085)" "2/6" 0.0636476428856328 0.487678561029105 0 0 4.64252553389044 12.7873397729691 "OGT;PHF19"
"667" "viral release from host cell (GO:0019076)" "2/6" 0.0636476428856328 0.486947408763694 0 0 4.64252553389044 12.7873397729691 "IST1;VPS4A"
"668" "peripheral nervous system neuron development (GO:0048935)" "2/6" 0.0636476428856328 0.486218445576922 0 0 4.64252553389044 12.7873397729691 "ETV1;RUNX1"
"669" "prepulse inhibition (GO:0060134)" "2/6" 0.0636476428856328 0.485491661652293 0 0 4.64252553389044 12.7873397729691 "PTEN;DRD1"
"670" "positive regulation of activin receptor signaling pathway (GO:0032927)" "2/6" 0.0636476428856328 0.484767047231917 0 0 4.64252553389044 12.7873397729691 "ACVR2B;ACVR2A"
"671" "establishment of endothelial intestinal barrier (GO:0090557)" "2/6" 0.0636476428856328 0.484044592616072 0 0 4.64252553389044 12.7873397729691 "RAP2C;RAPGEF2"
"672" "negative regulation of cytokinesis (GO:0032466)" "2/6" 0.0636476428856328 0.483324288162774 0 0 4.64252553389044 12.7873397729691 "VPS4A;E2F7"
"673" "positive regulation of cardiac muscle tissue development (GO:0055025)" "2/6" 0.0636476428856328 0.482606124287346 0 0 4.64252553389044 12.7873397729691 "EFNB2;WNT3A"
"674" "iron ion import (GO:0097286)" "2/6" 0.0636476428856328 0.481890091461994 0 0 4.64252553389044 12.7873397729691 "TFRC;SLC11A2"
"675" "regulation of mesenchymal stem cell differentiation (GO:2000739)" "2/6" 0.0636476428856328 0.481176180215384 0 0 4.64252553389044 12.7873397729691 "SOX6;SOX5"
"676" "dendrite extension (GO:0097484)" "2/6" 0.0636476428856328 0.480464381132225 0 0 4.64252553389044 12.7873397729691 "SLC9A6;SH3GL2"
"677" "exit from host cell (GO:0035891)" "2/6" 0.0636476428856328 0.479754684852857 0 0 4.64252553389044 12.7873397729691 "IST1;VPS4A"
"678" "glandular epithelial cell development (GO:0002068)" "2/6" 0.0636476428856328 0.479047082072838 0 0 4.64252553389044 12.7873397729691 "CDK6;DLL1"
"679" "regulation of glial cell apoptotic process (GO:0034350)" "2/6" 0.0636476428856328 0.478341563542539 0 0 4.64252553389044 12.7873397729691 "PRKCD;DLL1"
"680" "negative regulation of cell size (GO:0045792)" "2/6" 0.0636476428856328 0.477638120066741 0 0 4.64252553389044 12.7873397729691 "DEPTOR;PTEN"
"681" "negative regulation of cAMP-mediated signaling (GO:0043951)" "2/6" 0.0636476428856328 0.476936742504235 0 0 4.64252553389044 12.7873397729691 "UBE2B;PDE3B"
"682" "photoreceptor cell differentiation (GO:0046530)" "2/6" 0.0636476428856328 0.476237421767425 0 0 4.64252553389044 12.7873397729691 "ARL3;NKD1"
"683" "forebrain regionalization (GO:0021871)" "2/6" 0.0636476428856328 0.475540148821939 0 0 4.64252553389044 12.7873397729691 "WNT2B;LHX1"
"684" "response to UV-A (GO:0070141)" "2/6" 0.0636476428856328 0.474844914686234 0 0 4.64252553389044 12.7873397729691 "CCND1;CERS1"
"685" "gastrulation with mouth forming second (GO:0001702)" "2/6" 0.0636476428856328 0.474151710431218 0 0 4.64252553389044 12.7873397729691 "LHX1;LRP6"
"686" "type B pancreatic cell development (GO:0003323)" "2/6" 0.0636476428856328 0.47346052717986 0 0 4.64252553389044 12.7873397729691 "CDK6;DLL1"
"687" "adenylate cyclase-inhibiting G-protein coupled glutamate receptor signaling pathway (GO:0007196)" "2/6" 0.0636476428856328 0.472771356106818 0 0 4.64252553389044 12.7873397729691 "GRM7;GRM1"
"688" "cerebral cortex cell migration (GO:0021795)" "2/6" 0.0636476428856328 0.472084188438058 0 0 4.64252553389044 12.7873397729691 "RELN;PEX13"
"689" "response to heparin (GO:0071503)" "2/6" 0.0636476428856328 0.471399015450485 0 0 4.64252553389044 12.7873397729691 "AOC1;SLIT2"
"690" "negative regulation of cytoplasmic translation (GO:2000766)" "2/6" 0.0636476428856328 0.470715828471571 0 0 4.64252553389044 12.7873397729691 "CPEB3;CPEB2"
"691" "dosage compensation by inactivation of X chromosome (GO:0009048)" "2/6" 0.0636476428856328 0.470034618878993 0 0 4.64252553389044 12.7873397729691 "PCGF5;RLIM"
"692" "negative regulation of calcium ion-dependent exocytosis (GO:0045955)" "2/6" 0.0636476428856328 0.469355378100266 0 0 4.64252553389044 12.7873397729691 "SYT4;STXBP3"
"693" "heparan sulfate proteoglycan biosynthetic process, enzymatic modification (GO:0015015)" "2/6" 0.0636476428856328 0.468678097612387 0 0 4.64252553389044 12.7873397729691 "HS3ST3B1;HS3ST5"
"694" "GDP-mannose metabolic process (GO:0019673)" "2/6" 0.0636476428856328 0.468002768941476 0 0 4.64252553389044 12.7873397729691 "GMPPB;PMM1"
"695" "positive regulation of sodium ion transmembrane transport (GO:1902307)" "2/6" 0.0636476428856328 0.467329383662423 0 0 4.64252553389044 12.7873397729691 "WNK3;GLRX"
"696" "heart trabecula formation (GO:0060347)" "2/6" 0.0636476428856328 0.46665793339854 0 0 4.64252553389044 12.7873397729691 "FKBP1A;TGFBR3"
"697" "positive regulation of keratinocyte migration (GO:0051549)" "2/6" 0.0636476428856328 0.465988409821211 0 0 4.64252553389044 12.7873397729691 "EPB41L4B;FGF7"
"698" "positive regulation of trophoblast cell migration (GO:1901165)" "2/6" 0.0636476428856328 0.465320804649547 0 0 4.64252553389044 12.7873397729691 "SYDE1;SMURF2"
"699" "astrocyte differentiation (GO:0048708)" "2/6" 0.0636476428856328 0.464655109650049 0 0 4.64252553389044 12.7873397729691 "CDK6;DLL1"
"700" "insulin secretion involved in cellular response to glucose stimulus (GO:0035773)" "2/6" 0.0636476428856328 0.463991316636263 0 0 4.64252553389044 12.7873397729691 "RAB11FIP2;RAB11FIP5"
"701" "negative regulation of glial cell proliferation (GO:0060253)" "2/6" 0.0636476428856328 0.463329417468451 0 0 4.64252553389044 12.7873397729691 "SKI;DICER1"
"702" "regulation of osteoclast development (GO:2001204)" "2/6" 0.0636476428856328 0.462669404053254 0 0 4.64252553389044 12.7873397729691 "NOTCH2;FBXW7"
"703" "positive regulation of protein localization to centrosome (GO:1904781)" "2/6" 0.0636476428856328 0.462011268343363 0 0 4.64252553389044 12.7873397729691 "APC;BICD1"
"704" "dendritic spine maintenance (GO:0097062)" "2/6" 0.0636476428856328 0.461355002337193 0 0 4.64252553389044 12.7873397729691 "INSR;IGF1R"
"705" "neuron remodeling (GO:0016322)" "2/6" 0.0636476428856328 0.460700598078559 0 0 4.64252553389044 12.7873397729691 "APP;ANKS1A"
"706" "regulation of fat cell proliferation (GO:0070344)" "2/6" 0.0636476428856328 0.460048047656351 0 0 4.64252553389044 12.7873397729691 "PID1;E2F3"
"707" "embryonic camera-type eye morphogenesis (GO:0048596)" "2/6" 0.0636476428856328 0.459397343204221 0 0 4.64252553389044 12.7873397729691 "TFAP2A;LRP6"
"708" "transmembrane receptor protein tyrosine phosphatase signaling pathway (GO:0007185)" "2/6" 0.0636476428856328 0.45874847690026 0 0 4.64252553389044 12.7873397729691 "PTPRD;FRS2"
"709" "N-terminal peptidyl-methionine acetylation (GO:0017196)" "2/6" 0.0636476428856328 0.458101440966691 0 0 4.64252553389044 12.7873397729691 "NAA25;NAA15"
"710" "regulation of adiponectin secretion (GO:0070163)" "2/6" 0.0636476428856328 0.457456227669555 0 0 4.64252553389044 12.7873397729691 "RAB11FIP1;RAB11FIP5"
"711" "regulation of skeletal muscle contraction (GO:0014819)" "2/6" 0.0636476428856328 0.456812829318402 0 0 4.64252553389044 12.7873397729691 "DMPK;KCNJ2"
"712" "retinal ganglion cell axon guidance (GO:0031290)" "2/6" 0.0636476428856328 0.456171238265989 0 0 4.64252553389044 12.7873397729691 "PTPRM;SLIT2"
"713" "positive regulation of protein binding (GO:0032092)" "8/60" 0.0639710180981915 0.457845870063213 0 0 1.85701021355617 5.10552486611369 "FKBP1A;APP;TERT;BDNF;WNT3A;RAPGEF2;NMD3;HIPK2"
"714" "regulation of stress fiber assembly (GO:0051492)" "8/60" 0.0639710180981915 0.457204629348839 0 0 1.85701021355617 5.10552486611369 "CDC42;ROCK1;ROCK2;TSC1;NF2;EPHA1;PPM1E;CLASP1"
"715" "negative regulation of TOR signaling (GO:0032007)" "6/40" 0.064048586994506 0.45711879640974 0 0 2.0891364902507 5.74118379914717 "FLCN;PRKAA1;DEPTOR;SESN1;SESN2;TSC1"
"716" "negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059)" "6/40" 0.064048586994506 0.456480362336542 0 0 2.0891364902507 5.74118379914717 "CDC42;CBLC;PTPRJ;SH3GL2;SOCS5;PTPN3"
"717" "negative regulation of cell cycle process (GO:0010948)" "10/81" 0.0640608655346357 0.455931097382491 0 0 1.7194539014409 4.72492455651944 "SUZ12;CBX5;RYBP;CCND1;FBXW7;EED;CHEK1;VPS4A;EPC1;E2F7"
"718" "positive regulation of binding (GO:0051099)" "10/81" 0.0640608655346357 0.455296095854103 0 0 1.7194539014409 4.72492455651944 "SKI;FKBP1A;APP;HMBOX1;TERT;WNT3A;RAPGEF2;NMD3;IGF1;HIPK2"
"719" "negative regulation of multicellular organismal process (GO:0051241)" "14/125" 0.0645863438354357 0.458392368000318 0 0 1.55988857938719 4.27370830171358 "PTPRR;FBXW7;WWC1;PTCH1;PTEN;HS3ST5;LDLRAD4;RBPJ;SMAD7;SLC6A4;FLCN;RPS6KA6;RAB11FIP1;RAB11FIP5"
"720" "regulation of blood vessel endothelial cell migration (GO:0043535)" "7/50" 0.0648393280955624 0.459548737877299 0 0 1.94986072423398 5.33451270547959 "MAP2K3;AKT3;FGF18;NF1;FGF2;VEGFA;FGFR1"
"721" "positive regulation of JUN kinase activity (GO:0043507)" "7/50" 0.0648393280955624 0.458911360987039 0 0 1.94986072423398 5.33451270547959 "TRAF6;TAOK1;MAP3K21;MAP3K9;TNIK;MAP3K7;MAP3K4"
"722" "organelle membrane fusion (GO:0090174)" "9/71" 0.0668665930678214 0.472604188954422 0 0 1.76546745654988 4.7756879703466 "VAMP8;SNAP25;SYT4;SYT3;STX17;SYT10;VAMP1;SYTL2;SEC22C"
"723" "positive regulation of ubiquitin-protein transferase activity (GO:0051443)" "5/31" 0.0678016710782841 0.478550383834694 0 0 2.24638332285021 6.04539589623325 "ARRDC4;FBXW7;DCUN1D4;PTEN;DCUN1D1"
"724" "skeletal system morphogenesis (GO:0048705)" "5/31" 0.0678016710782841 0.477889402641552 0 0 2.24638332285021 6.04539589623325 "TFAP2A;SKI;CYP26B1;RARB;FGFR1"
"725" "cofactor biosynthetic process (GO:0051188)" "5/31" 0.0678016710782841 0.477230244844805 0 0 2.24638332285021 6.04539589623325 "PANK2;NFS1;PANK1;MMS19;CIAPIN1"
"726" "positive regulation of insulin secretion (GO:0032024)" "5/31" 0.0678016710782841 0.476572902909757 0 0 2.24638332285021 6.04539589623325 "GLUD1;SLC30A8;MYRIP;TM7SF3;MCU"
"727" "liver development (GO:0001889)" "5/31" 0.0678016710782841 0.475917369343169 0 0 2.24638332285021 6.04539589623325 "TGFBR3;NF1;RARB;E2F7;WNT4"
"728" "retrograde transport, endosome to Golgi (GO:0042147)" "10/82" 0.0684927542381269 0.480107863842255 0 0 1.69848495142333 4.55368455203205 "TMEM87A;TMEM87B;SNX1;VTI1A;RAB9A;GCC2;RBSN;EVI5;RAB9B;VTI1B"
"729" "positive regulation of protein autophosphorylation (GO:0031954)" "4/22" 0.0686419041941039 0.480493329358727 0 0 2.53228665484933 6.78362137865696 "RAP2C;NEK10;CALM1;VEGFA"
"730" "peripheral nervous system development (GO:0007422)" "4/22" 0.0686419041941039 0.47983511931851 0 0 2.53228665484933 6.78362137865696 "NFASC;BDNF;SCN8A;NF1"
"731" "negative regulation of actin filament polymerization (GO:0030837)" "4/22" 0.0686419041941039 0.479178710126555 0 0 2.53228665484933 6.78362137865696 "KANK1;PRKCD;MYADM;SLIT2"
"732" "cytosolic calcium ion transport (GO:0060401)" "4/22" 0.0686419041941039 0.478524094402339 0 0 2.53228665484933 6.78362137865696 "JPH3;CACNA2D1;JPH1;MCU"
"733" "histone lysine methylation (GO:0034968)" "4/22" 0.0686419041941039 0.47787126480561 0 0 2.53228665484933 6.78362137865696 "SETD3;KMT2A;WDR82;SETD6"
"734" "beta-catenin destruction complex disassembly (GO:1904886)" "4/22" 0.0686419041941039 0.47722021403612 0 0 2.53228665484933 6.78362137865696 "AMER1;APC;WNT3A;LRP6"
"735" "negative regulation of protein import into nucleus (GO:0042308)" "4/22" 0.0686419041941039 0.47657093483335 0 0 2.53228665484933 6.78362137865696 "RAB23;CHORDC1;NF1;AXIN2"
"736" "NLS-bearing protein import into nucleus (GO:0006607)" "4/22" 0.0686419041941039 0.475923419976239 0 0 2.53228665484933 6.78362137865696 "KPNA4;TNPO1;KPNA3;KPNA1"
"737" "negative regulation of protein polymerization (GO:0032272)" "4/22" 0.0686419041941039 0.47527766228292 0 0 2.53228665484933 6.78362137865696 "KANK1;PRKCD;MYADM;SLIT2"
"738" "activation of phospholipase C activity (GO:0007202)" "4/22" 0.0686419041941039 0.47463365461045 0 0 2.53228665484933 6.78362137865696 "EDNRA;PTH;GNAQ;HTR2A"
"739" "peptidyl-lysine modification (GO:0018205)" "13/115" 0.0688603332240489 0.475499702898946 0 0 1.57442170279763 4.21264076118459 "POM121;SEH1L;NUP210;EYA1;VPS33B;SIRT4;PIAS2;PIAS1;SENP5;POM121C;SUMO3;NUP50;ATP7A"
"740" "protein targeting to membrane (GO:0006612)" "8/61" 0.0692172051870584 0.477318105499404 0 0 1.82656742317001 4.87785892943241 "SEC61A1;TRAM1;MYO1C;PEX5;RAB3IP;ZDHHC23;SSR1;ZDHHC14"
"741" "positive regulation of cellular amide metabolic process (GO:0034250)" "8/61" 0.0692172051870584 0.476673951510876 0 0 1.82656742317001 4.87785892943241 "APP;DDX3X;RPS6KB1;ROCK2;PRKCD;SAMD4A;CD28;CPEB3"
"742" "regulation of mitotic cell cycle phase transition (GO:1901990)" "19/184" 0.0700431171783794 0.481711626632439 0 0 1.43817367082475 3.82359218469723 "PID1;MBD1;CDC6;CDC14A;TUBA4A;PSMA5;ANLN;ACTR1A;PSMD7;CDC23;CDK6;TUBA1A;PPP2R1A;PSME3;CDC27;PSMF1;BTRC;CLASP1;PAFAH1B1"
"743" "regulation of substrate adhesion-dependent cell spreading (GO:1900024)" "6/41" 0.0706826309245663 0.485455539176396 0 0 2.038181941708 5.40027598854949 "CDC42;KANK1;MYADM;RREB1;CRKL;LIMS1"
"744" "cellular response to peptide (GO:1901653)" "6/41" 0.0706826309245663 0.484803045172126 0 0 2.038181941708 5.40027598854949 "APP;CACNA2D1;TIMELESS;ADRB2;IGF1;IGF1R"
"745" "lysosomal transport (GO:0007041)" "9/72" 0.0717910887235331 0.491744866786832 0 0 1.74094707520891 4.58564575751421 "HMGXB4;SNX16;VPS4A;M6PR;GCC2;ADRB2;ATG14;TRAK1;RBSN"
"746" "mRNA export from nucleus (GO:0006406)" "12/105" 0.073360182614116 0.501819050777257 0 0 1.59172304019101 4.15817582451211 "EIF5A;POM121;DDX19B;SEH1L;NUP210;POM121C;ZC3H11A;NUP50;HNRNPA2B1;EIF4E;SRSF10;SRSF11"
"747" "branching involved in blood vessel morphogenesis (GO:0001569)" "3/14" 0.0741288839201136 0.506398520273547 0 0 2.98448070035814 7.76546963630596 "DLL4;NRARP;VEGFA"
"748" "positive regulation of neural precursor cell proliferation (GO:2000179)" "3/14" 0.0741288839201136 0.505721516904197 0 0 2.98448070035814 7.76546963630596 "DLL4;LRP2;VEGFA"
"749" "regulation of Golgi organization (GO:1903358)" "3/14" 0.0741288839201136 0.505046321287503 0 0 2.98448070035814 7.76546963630596 "USP6NL;MAP2K1;RBSN"
"750" "regulation of extracellular matrix disassembly (GO:0010715)" "3/14" 0.0741288839201136 0.504372926192453 0 0 2.98448070035814 7.76546963630596 "DDR1;FGFR4;CLASP1"
"751" "cellular response to osmotic stress (GO:0071470)" "3/14" 0.0741288839201136 0.503701324426551 0 0 2.98448070035814 7.76546963630596 "DDX3X;CAB39;MYLK"
"752" "Golgi to vacuole transport (GO:0006896)" "3/14" 0.0741288839201136 0.503031508835558 0 0 2.98448070035814 7.76546963630596 "VTI1A;RBSN;VTI1B"
"753" "negative regulation of cell migration involved in sprouting angiogenesis (GO:0090051)" "3/14" 0.0741288839201136 0.50236347230324 0 0 2.98448070035814 7.76546963630596 "DLL4;CARD10;MEOX2"
"754" "cellular response to nitrogen compound (GO:1901699)" "3/14" 0.0741288839201136 0.501697207751113 0 0 2.98448070035814 7.76546963630596 "AOC1;NSMCE3;TIMELESS"
"755" "negative regulation of smooth muscle cell migration (GO:0014912)" "3/14" 0.0741288839201136 0.501032708138198 0 0 2.98448070035814 7.76546963630596 "SLIT2;PRKG1;BMPR1A"
"756" "histone H4-K16 acetylation (GO:0043984)" "3/14" 0.0741288839201136 0.500369966460766 0 0 2.98448070035814 7.76546963630596 "KMT2A;PHF20;OGT"
"757" "positive regulation of calcium ion-dependent exocytosis (GO:0045956)" "3/14" 0.0741288839201136 0.4997089757521 0 0 2.98448070035814 7.76546963630596 "SYT4;CACNA1I;SYT10"
"758" "cellular amide metabolic process (GO:0043603)" "8/62" 0.074719025793246 0.503022676283554 0 0 1.79710665828017 4.6617315540399 "GHR;PANK2;PPP2R1A;SMPD1;CPD;FASN;NAPEPLD;ACACB"
"759" "dendrite morphogenesis (GO:0048813)" "5/32" 0.0758240641982226 0.509789459293189 0 0 2.17618384401114 5.61311709410491 "CDC42;MINK1;PTEN;WNT7A;WASL"
"760" "cellular response to amino acid stimulus (GO:0071230)" "5/32" 0.0758240641982226 0.509118683688855 0 0 2.17618384401114 5.61311709410491 "RRAGA;SESN1;SESN2;CPEB3;LAMTOR3"
"761" "central nervous system neuron differentiation (GO:0021953)" "5/32" 0.0758240641982226 0.508449670963903 0 0 2.17618384401114 5.61311709410491 "NTRK2;LHX1;ATP7A;GBA2;LRP6"
"762" "microtubule bundle formation (GO:0001578)" "5/32" 0.0758240641982226 0.507782414177861 0 0 2.17618384401114 5.61311709410491 "TPPP3;CAPN6;CHORDC1;NAV1;CLASP1"
"763" "positive regulation of TOR signaling (GO:0032008)" "5/32" 0.0758240641982226 0.507116906426645 0 0 2.17618384401114 5.61311709410491 "FLCN;RRAGA;SEH1L;RICTOR;LAMTOR3"
"764" "activation of adenylate cyclase activity (GO:0007190)" "5/32" 0.0758240641982226 0.506453140842317 0 0 2.17618384401114 5.61311709410491 "EDNRA;ADRB2;DRD1;RAF1;ADCY5"
"765" "purine ribonucleoside triphosphate metabolic process (GO:0009205)" "5/32" 0.0758240641982226 0.50579111059285 0 0 2.17618384401114 5.61311709410491 "HSPA8;RAB23;GNAI3;AK4;GTPBP1"
"766" "T cell receptor signaling pathway (GO:0050852)" "17/163" 0.0773506197634011 0.515300538711013 0 0 1.45256933882462 3.71771568280852 "DENND1B;CHUK;BTN1A1;PTPRJ;VTCN1;PIK3R1;CD3E;IKBKB;PSMA5;PSMD7;PSME3;TRAF6;UBE2V1;PSMF1;BTRC;MAP3K7;PAG1"
"767" "regulation of neuron differentiation (GO:0045664)" "10/84" 0.0779274626358277 0.518466547367182 0 0 1.6580448335323 4.23129203340419 "CASZ1;ROCK1;MMD;BDNF;NCS1;PTEN;DLL1;YWHAH;FGFR1;CDK5R1"
"768" "positive regulation of ATP metabolic process (GO:1903580)" "4/23" 0.0785704316973724 0.522063688739181 0 0 2.42218723507327 6.16146260719246 "PRKAA1;PID1;INSR;IGF1"
"769" "negative regulation of axonogenesis (GO:0050771)" "4/23" 0.0785704316973724 0.521384802277882 0 0 2.42218723507327 6.16146260719246 "ARHGDIA;OMG;PTEN;RTN4"
"770" "regulation of microtubule cytoskeleton organization (GO:0070507)" "4/23" 0.0785704316973724 0.52070767915804 0 0 2.42218723507327 6.16146260719246 "CYLD;TAOK1;BICD1;CLASP1"
"771" "carbohydrate homeostasis (GO:0033500)" "8/63" 0.0804768754099284 0.532650447752094 0 0 1.76858115576779 4.45644497115217 "PRKAA1;IRS1;HECTD4;INSR;PDK4;IGF1;FGFR4;MCU"
"772" "synapse assembly (GO:0007416)" "8/63" 0.0804768754099284 0.531960486032208 0 0 1.76858115576779 4.45644497115217 "SLITRK1;BDNF;WNT3A;PTEN;SLITRK6;WNT7A;DRD1;PCDH17"
"773" "regulation of gene expression, epigenetic (GO:0040029)" "9/74" 0.0822971567994893 0.543288992429229 0 0 1.69389445155462 4.23036371078433 "SUZ12;TBP;MYO1C;AEBP2;EED;EPC1;JARID2;PPM1D;PHF19"
"774" "regulation of peptidyl-tyrosine phosphorylation (GO:0050730)" "10/85" 0.0829318836028279 0.5467718372419 0 0 1.63853842372604 4.07952758907309 "GHR;RAP2C;APP;FGF7;EPHA7;RELN;CD80;PRKCD;IGF1;VEGFA"
"775" "protein glycosylation (GO:0006486)" "14/130" 0.0833554219257827 0.548855120112605 0 0 1.49989286479537 3.72669624011386 "GALNT7;B4GALT1;PMM1;GALNT1;COG3;ST8SIA3;SIRT4;TRAK1;DOLPP1;A4GNT;TET3;B3GNT2;LARGE2;OGT"
"776" "positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)" "7/53" 0.0834013162130407 0.548449634839107 0 0 1.83949124927734 4.56946400238534 "NTRK2;FLT3;UNC5B;PLXNB1;IGF1;DCN;FGFR1"
"777" "embryonic organ development (GO:0048568)" "7/53" 0.0834013162130407 0.547743779453213 0 0 1.83949124927734 4.56946400238534 "SALL1;PKDCC;KMT2A;RARB;RBPJ;PCSK5;TEAD1"
"778" "regulation of calcium ion-dependent exocytosis (GO:0017158)" "7/53" 0.0834013162130407 0.547039738605587 0 0 1.83949124927734 4.56946400238534 "CACNA1I;SYT4;SYT3;RIMS3;STXBP3;SYT10;SYTL2"
"779" "negative regulation of neurogenesis (GO:0050768)" "5/33" 0.0843354612773504 0.552456815017098 0 0 2.11023887904111 5.21852124314871 "WNT3A;MBD1;NF1;WNT7A;DLL1"
"780" "tRNA-containing ribonucleoprotein complex export from nucleus (GO:0071431)" "5/33" 0.0843354612773504 0.551748537049127 0 0 2.11023887904111 5.21852124314871 "POM121;SEH1L;POM121C;NUP210;NUP50"
"781" "tRNA export from nucleus (GO:0006409)" "5/33" 0.0843354612773504 0.551042072853162 0 0 2.11023887904111 5.21852124314871 "POM121;SEH1L;POM121C;NUP210;NUP50"
"782" "positive regulation of catalytic activity (GO:0043085)" "5/33" 0.0843354612773504 0.550337415470997 0 0 2.11023887904111 5.21852124314871 "MAPK8;ABL2;ATP7A;FGFR4;PHACTR4"
"783" "regulation of phosphatidylinositol 3-kinase activity (GO:0043551)" "5/33" 0.0843354612773504 0.549634557979974 0 0 2.11023887904111 5.21852124314871 "IRS1;FLT3;PIK3R1;ATG14;FGF2"
"784" "regulation of neurotransmitter receptor activity (GO:0099601)" "5/33" 0.0843354612773504 0.548933493492754 0 0 2.11023887904111 5.21852124314871 "APP;LYNX1;RELN;MINK1;CNIH2"
"785" "stem cell differentiation (GO:0048863)" "5/33" 0.0843354612773504 0.548234215157095 0 0 2.11023887904111 5.21852124314871 "SETD6;WNT7A;HMGA2;JARID2;LRP6"
"786" "adherens junction assembly (GO:0034333)" "2/7" 0.0849548486220943 0.551558005748788 0 0 3.97930760047752 9.81152151335407 "VCL;SMAD7"
"787" "positive regulation of insulin-like growth factor receptor signaling pathway (GO:0043568)" "2/7" 0.0849548486220943 0.550857169655079 0 0 3.97930760047752 9.81152151335407 "PHIP;IGF1"
"788" "protein localization to basolateral plasma membrane (GO:1903361)" "2/7" 0.0849548486220943 0.550158112333182 0 0 3.97930760047752 9.81152151335407 "RAB10;LIN7A"
"789" "phosphate ion transmembrane transport (GO:0035435)" "2/7" 0.0849548486220943 0.549460827019705 0 0 3.97930760047752 9.81152151335407 "SLC20A2;XPR1"
